fighter_id,fighter_f_name,fighter_l_name,fighter_nickname,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,fighter_url
3929,teddy,ash,Bear,185.42,185.0,185.42,switch,1989-12-27,14,5,0,0.0,http://ufcstats.com/fighter-details/a373085066dbfb54
3928,arman,ashimov,Mustafa Ozturik,167.64,125.0,182.88,not available,1992-01-14,11,3,1,0.0,http://ufcstats.com/fighter-details/d26a0988c9dc9886
3927,yanal,ashmouz,Red Fox,175.26,155.0,172.72,orthodox,1995-03-31,7,1,0,0.0,http://ufcstats.com/fighter-details/c739c2995a275314
3926,asjabharan,unknown,Not Available,167.64,135.0,182.88,not available,1992-07-31,7,6,0,0.0,http://ufcstats.com/fighter-details/8be9deb7d6b36354
3925,askar,askar,AK-47,170.18,145.0,175.26,orthodox,1994-08-19,11,1,0,0.0,http://ufcstats.com/fighter-details/2abc414136504554
3924,askar,askarov,Bullet,167.64,125.0,170.18,orthodox,1992-10-09,14,1,1,0.0,http://ufcstats.com/fighter-details/b1d19449397541dc
3923,cyril,asker,Silverback,182.88,247.0,187.96,orthodox,1985-12-24,9,4,0,0.0,http://ufcstats.com/fighter-details/9be6020024133293
3922,khusein,askhabov,Nohcho,172.72,145.0,175.26,orthodox,1995-02-13,23,1,0,0.0,http://ufcstats.com/fighter-details/5c10da56d712ac9c
3921,scott,askham,Not Available,190.5,185.0,190.5,southpaw,1988-05-20,14,4,0,0.0,http://ufcstats.com/fighter-details/06827d70c53ff0d9
3920,ben,askren,Funky,180.34,170.0,185.42,orthodox,1984-07-18,19,2,0,1.0,http://ufcstats.com/fighter-details/0b31f87be71ebbb1
3919,ibo,aslan,The Last Ottoman,190.5,205.0,195.58,orthodox,1996-04-23,12,1,0,0.0,http://ufcstats.com/fighter-details/6e8f1bcdda94ff45
3918,tom,aspinall,Not Available,195.58,256.0,198.12,orthodox,1993-04-11,13,3,0,0.0,http://ufcstats.com/fighter-details/399afbabc02376b5
3917,bruno,assis,Brunao,187.96,185.0,182.88,orthodox,1992-05-23,8,4,0,0.0,http://ufcstats.com/fighter-details/ff222167cce02919
3916,junior,assuncao,Not Available,175.26,145.0,182.88,orthodox,1981-06-24,16,6,0,0.0,http://ufcstats.com/fighter-details/d0d7160824278840
3915,raphael,assuncao,Not Available,165.1,135.0,167.64,orthodox,1982-07-19,28,10,0,0.0,http://ufcstats.com/fighter-details/2f13e4020cea5b38
3914,bazigit,atajev,Volk,185.42,230.0,182.88,orthodox,1900-01-01,17,1,0,0.0,http://ufcstats.com/fighter-details/fd7acf42bd6e7e95
3913,rich,attonito,The Raging Bull,177.8,170.0,182.88,orthodox,1977-06-16,10,5,0,0.0,http://ufcstats.com/fighter-details/210935fd21670f6d
3912,olivier,aubin-mercier,The Canadian Gangster,175.26,155.0,177.8,southpaw,1989-02-23,11,5,0,0.0,http://ufcstats.com/fighter-details/55ee431411ccf07a
3911,pat,audinwood,Awesomely Awesome,182.88,155.0,182.88,orthodox,1986-04-16,11,2,1,0.0,http://ufcstats.com/fighter-details/196ed28337adc630
3910,jose,augusto,Gugu,190.5,251.0,182.88,not available,1992-03-28,6,2,0,1.0,http://ufcstats.com/fighter-details/4d3b08ab127c7585
3909,marcus,aurelio,Maximus,177.8,155.0,187.96,orthodox,1973-08-18,22,10,0,0.0,http://ufcstats.com/fighter-details/04643fd03d9159cc
3908,david,avellan,Not Available,175.26,185.0,182.88,orthodox,1900-01-01,2,1,0,0.0,http://ufcstats.com/fighter-details/956dcac65e7b34d6
3907,blas,avena,The Disciple,182.88,170.0,187.96,orthodox,1983-06-30,8,7,0,1.0,http://ufcstats.com/fighter-details/8753e125f4499816
3906,levi,avera,Not Available,185.42,170.0,182.88,not available,1982-05-17,18,15,0,0.0,http://ufcstats.com/fighter-details/ba5c6eeb8ef45f5c
3905,anthony,avila,Not Available,170.18,145.0,182.88,not available,1988-12-29,13,5,0,0.0,http://ufcstats.com/fighter-details/033d19259f589457
3904,chris,avila,Not Available,177.8,145.0,182.88,orthodox,1993-01-16,5,4,0,0.0,http://ufcstats.com/fighter-details/4665cbf36b08193b
3903,julia,avila,Raging Panda,170.18,135.0,172.72,orthodox,1988-05-11,9,2,0,0.0,http://ufcstats.com/fighter-details/86d9dbe1bfcbade7
3902,saad,awad,Assassin,180.34,155.0,182.88,not available,1983-06-07,20,9,0,0.0,http://ufcstats.com/fighter-details/da603332ad41f165
3901,javy,ayala,Eye Candy,185.42,265.0,182.88,not available,1988-08-20,10,5,0,0.0,http://ufcstats.com/fighter-details/26387c19f32dda0f
3900,jessin,ayari,Not Available,182.88,155.0,185.42,orthodox,1992-05-31,16,6,0,0.0,http://ufcstats.com/fighter-details/6eaec40f724852f4
3899,abu,azaitar,Captain Morocco,175.26,185.0,193.04,orthodox,1986-03-10,14,3,1,0.0,http://ufcstats.com/fighter-details/46d0a888d87d91ac
3898,ottman,azaitar,Bulldozer,172.72,155.0,180.34,switch,1990-02-20,13,2,0,0.0,http://ufcstats.com/fighter-details/ee18ff42063174df
3897,luiz,azeredo,Not Available,175.26,154.0,182.88,orthodox,1976-06-10,15,10,0,0.0,http://ufcstats.com/fighter-details/063649e21bc9d6d5
3896,luciano,azevedo,Not Available,190.5,161.0,182.88,orthodox,1981-06-25,17,9,1,0.0,http://ufcstats.com/fighter-details/9bcfb40dbcd50568
3895,hunter,azure,Not Available,172.72,145.0,175.26,orthodox,1992-03-02,9,2,0,0.0,http://ufcstats.com/fighter-details/2af2f2e26c4c0402
3894,niklas,backstrom,Not Available,185.42,145.0,182.88,orthodox,1989-08-22,11,3,0,1.0,http://ufcstats.com/fighter-details/39cc64bf0a269db9
3893,seth,baczynski,The Polish Pistola,190.5,170.0,190.5,orthodox,1981-10-26,20,14,0,0.0,http://ufcstats.com/fighter-details/fd5b6598a3b70c0a
3892,abdul,azeem badakhshi,The Afghan Lion,177.8,145.0,182.88,not available,1900-01-01,13,3,0,0.0,http://ufcstats.com/fighter-details/968764372c49eab6
3891,ryan,bader,Darth,187.96,205.0,187.96,orthodox,1983-06-07,23,5,0,0.0,http://ufcstats.com/fighter-details/c0ab242c40decc55
3890,izabela,badurek,Not Available,165.1,115.0,182.88,orthodox,1991-07-11,6,3,0,0.0,http://ufcstats.com/fighter-details/4fcf6e0c4e0e6664
3889,miguel,baeza,Caramel Thunder,187.96,170.0,187.96,orthodox,1992-08-23,10,3,0,0.0,http://ufcstats.com/fighter-details/82d4c957649faf9b
3888,ali,bagautinov,Puncher,162.56,125.0,165.1,orthodox,1985-06-10,15,6,0,0.0,http://ufcstats.com/fighter-details/3dd92ff9fb0412b3
3887,mehdi,baghdad,The Sultan,185.42,155.0,182.88,orthodox,1985-04-13,11,5,0,0.0,http://ufcstats.com/fighter-details/e4d2564ea0e34e2b
3886,melsik,baghdasaryan,The Gun,175.26,145.0,177.8,southpaw,1992-01-28,8,2,0,0.0,http://ufcstats.com/fighter-details/a52bc1e62cf0b7c6
3885,siyar,bahadurzada,The Great,180.34,170.0,185.42,orthodox,1984-04-17,24,8,1,0.0,http://ufcstats.com/fighter-details/aec185309b4843d0
3884,ignacio,bahamondes,La Jaula,190.5,155.0,190.5,orthodox,1997-08-27,14,5,0,0.0,http://ufcstats.com/fighter-details/e4a47b07044ddd72
3883,bahatebole,batebolati,Lion King,180.34,155.0,180.34,southpaw,1997-09-12,8,1,1,0.0,http://ufcstats.com/fighter-details/8f313e9c3a39c06e
3882,shamar,bailey,Not Available,175.26,155.0,190.5,southpaw,1982-09-22,16,11,0,0.0,http://ufcstats.com/fighter-details/e2b8186b618b00c4
3881,jordan,bailey,Not Available,175.26,145.0,182.88,not available,1900-01-01,6,3,0,0.0,http://ufcstats.com/fighter-details/34dbcd4dbaf21a36
3880,scott,baker,Not Available,182.88,210.0,182.88,not available,1900-01-01,1,1,0,0.0,http://ufcstats.com/fighter-details/7d5b12de1625984e
3879,bryan,baker,The Beast,190.5,185.0,182.88,orthodox,1985-10-13,18,5,0,0.0,http://ufcstats.com/fighter-details/898337ef520fe4d3
3878,jin,bala,Not Available,175.26,155.0,182.88,not available,1900-01-01,23,3,0,0.0,http://ufcstats.com/fighter-details/371efa53bd0cf669
3877,balajin,unknown,The Snow Leopard,175.26,145.0,182.88,orthodox,1992-03-31,23,4,0,0.0,http://ufcstats.com/fighter-details/e626e92a8f2a9737
3876,oluwale,bamgbose,Holy War Angel,180.34,185.0,198.12,switch,1987-08-04,6,4,0,0.0,http://ufcstats.com/fighter-details/04b39f4e8eb59d7c
3875,stephen,banaszak,Not Available,182.88,145.0,182.88,not available,1990-12-07,5,5,0,0.0,http://ufcstats.com/fighter-details/4c4b44e3cf5815b3
3874,marcin,bandel,Bomba,177.8,155.0,182.88,orthodox,1989-10-10,15,7,0,0.0,http://ufcstats.com/fighter-details/5c2ce761399dc9c5
3873,humberto,bandenay,Not Available,180.34,145.0,180.34,southpaw,1994-09-04,14,7,0,1.0,http://ufcstats.com/fighter-details/2c2caf2f2bab9df5
3872,tae,hyun bang,Supernatural,175.26,155.0,180.34,switch,1983-04-15,18,10,0,0.0,http://ufcstats.com/fighter-details/9a2d3567abc02e34
3871,yohan,banks,Not Available,177.8,170.0,182.88,not available,1900-01-01,2,1,0,0.0,http://ufcstats.com/fighter-details/c50ea21fe9ef478d
3870,shauna,bannon,Mama B,165.1,115.0,165.1,switch,1993-10-23,5,1,0,0.0,http://ufcstats.com/fighter-details/9c442aaf149ea982
3869,antonio,banuelos,Not Available,165.1,135.0,160.02,orthodox,1979-09-23,20,11,1,0.0,http://ufcstats.com/fighter-details/9ddfb3369a3b0394
3868,renan,barao,The Baron,167.64,145.0,177.8,orthodox,1987-01-31,34,9,0,1.0,http://ufcstats.com/fighter-details/2c99576fefe53c7c
3867,junior,barata,Not Available,177.8,170.0,182.88,orthodox,1982-01-25,9,3,1,0.0,http://ufcstats.com/fighter-details/06dced58ca24a6bd
3866,maycee,barber,The Future,165.1,125.0,165.1,switch,1998-05-18,13,2,0,0.0,http://ufcstats.com/fighter-details/6a740daf1b279661
3865,bryan,barberena,Bam Bam,182.88,170.0,182.88,southpaw,1989-05-03,18,11,0,0.0,http://ufcstats.com/fighter-details/a331233f597090a5
3864,dione,barbosa,The Witch,167.64,125.0,167.64,orthodox,1992-05-08,6,2,0,0.0,http://ufcstats.com/fighter-details/27b388f0aab49780
3863,edson,barboza,Junior,180.34,145.0,190.5,orthodox,1986-01-21,23,11,0,0.0,http://ufcstats.com/fighter-details/64a50dad704d1d49
3862,raoni,barcelos,Not Available,170.18,135.0,170.18,orthodox,1987-05-01,17,5,0,0.0,http://ufcstats.com/fighter-details/b9f28e7045fdfce7
3861,daniel,barez,Not Available,167.64,125.0,167.64,orthodox,1988-12-10,16,6,0,0.0,http://ufcstats.com/fighter-details/e8fe9c15d348e778
3860,danny,barlow,LeftHand2God,187.96,170.0,200.66,southpaw,1995-08-02,7,0,0,0.0,http://ufcstats.com/fighter-details/b7c5eb7cdbac6a63
3859,luke,barnatt,The Bigslow,198.12,185.0,195.58,orthodox,1988-04-13,13,4,0,0.0,http://ufcstats.com/fighter-details/172c2135e70f87b7
3858,james,barnes,Mooka,172.72,135.0,180.34,orthodox,1982-05-28,14,5,0,0.0,http://ufcstats.com/fighter-details/c06a5c95f1169c0b
3857,nick,barnes,Not Available,180.34,170.0,182.88,not available,1900-01-01,11,2,0,0.0,http://ufcstats.com/fighter-details/78a5eea49638685d
3856,shonte,barnes,Shyne,180.34,185.0,193.04,southpaw,1987-02-09,6,2,1,0.0,http://ufcstats.com/fighter-details/e575b6ff678c1aca
3855,josh,barnett,The Warmaster,190.5,250.0,198.12,orthodox,1977-11-10,35,8,0,0.0,http://ufcstats.com/fighter-details/ad3f53c454cbbead
3854,chris,barnett,Beastboy,175.26,265.0,190.5,orthodox,1986-06-14,23,8,0,0.0,http://ufcstats.com/fighter-details/7a5e8c94a86f9895
3853,chris,barnhizer,Not Available,177.8,170.0,182.88,not available,1900-01-01,2,3,0,0.0,http://ufcstats.com/fighter-details/91e69a1c3c87325b
3852,david,baron,Not Available,167.64,155.0,182.88,switch,1973-02-15,17,4,1,0.0,http://ufcstats.com/fighter-details/80c0bed43da0e27b
3851,phil,baroni,The New York Bad Ass,175.26,170.0,182.88,orthodox,1976-04-16,15,18,0,0.0,http://ufcstats.com/fighter-details/1652f3213655b935
3850,dan,barrera,The Fireman,175.26,170.0,182.88,orthodox,1980-12-23,3,1,0,0.0,http://ufcstats.com/fighter-details/f12f979b657ab876
3849,carlos,barreto,Not Available,193.04,230.0,182.88,orthodox,1900-01-01,14,9,0,0.0,http://ufcstats.com/fighter-details/a220be6d41d6f97d
3848,jose,barreto,Not Available,177.8,185.0,182.88,southpaw,1900-01-01,0,1,0,0.0,http://ufcstats.com/fighter-details/c32eab6c2119e989
3847,peter,barrett,Slippery,177.8,145.0,185.42,southpaw,1986-08-10,11,5,0,0.0,http://ufcstats.com/fighter-details/d21113c9ff3788ae
3846,marc-andre,barriault,Powerbar,185.42,185.0,187.96,orthodox,1990-02-18,16,6,0,1.0,http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d
3845,david,barrios,Not Available,167.64,145.0,182.88,not available,1900-01-01,4,8,0,0.0,http://ufcstats.com/fighter-details/e6015889f50075d2
3844,alexandre,barros,Baixinho,175.26,170.0,182.88,southpaw,1976-11-19,22,11,0,0.0,http://ufcstats.com/fighter-details/8fd1f27e86661ede
3843,ricardo,barros,Not Available,185.42,205.0,182.88,not available,1976-03-22,2,2,0,0.0,http://ufcstats.com/fighter-details/d26394fc0e8e880a
3842,francimar,barroso,Bodao,185.42,205.0,190.5,orthodox,1980-02-28,19,7,0,1.0,http://ufcstats.com/fighter-details/b69f24c500d783e7
3841,pat,barry,HD,180.34,235.0,187.96,orthodox,1979-07-07,8,7,0,0.0,http://ufcstats.com/fighter-details/658c3465581ae46b
3840,dean,barry,The Sniper,177.8,170.0,182.88,orthodox,1992-07-03,4,2,0,0.0,http://ufcstats.com/fighter-details/a6f3d15cb84334bb
3839,enrique,barzola,El Fuerte,170.18,145.0,177.8,orthodox,1989-04-28,17,5,2,0.0,http://ufcstats.com/fighter-details/be0b310a12eb80b4
3838,javid,basharat,The Snow Leopard,175.26,135.0,175.26,orthodox,1995-09-07,14,0,0,0.0,http://ufcstats.com/fighter-details/bbab3baf66128ae2
3837,farid,basharat,Ferocious,172.72,135.0,180.34,orthodox,1997-08-02,11,0,0,0.0,http://ufcstats.com/fighter-details/a09ed60aa67a3f67
3836,stephen,bass,Bigfish,175.26,145.0,182.88,orthodox,1982-11-14,11,2,0,0.0,http://ufcstats.com/fighter-details/1cecc8fe6748a532
3835,sean,bassett,Not Available,177.8,155.0,182.88,not available,1900-01-01,0,4,0,0.0,http://ufcstats.com/fighter-details/2c733e059462c1dc
3834,ryan,bastianelli,Relentless,165.1,135.0,182.88,not available,1900-01-01,6,7,0,1.0,http://ufcstats.com/fighter-details/29508aff4d93cbbe
3833,shayna,baszler,The Queen of Spades,170.18,135.0,182.88,orthodox,1980-08-08,15,11,0,0.0,http://ufcstats.com/fighter-details/8ef4a91ac694b7ce
3832,michel,batista,Not Available,190.5,260.0,182.88,orthodox,1984-04-20,4,1,0,1.0,http://ufcstats.com/fighter-details/34218661c44ed55d
3831,bryan,battle,Pooh Bear,185.42,170.0,195.58,orthodox,1994-09-21,11,2,0,0.0,http://ufcstats.com/fighter-details/f626118b6da0e020
3830,alan,baudot,The Black Samourai,190.5,243.0,200.66,orthodox,1988-02-01,8,3,0,2.0,http://ufcstats.com/fighter-details/c9a94278df042f46
3829,mario,bautista,Not Available,175.26,135.0,175.26,switch,1993-07-01,13,2,0,0.0,http://ufcstats.com/fighter-details/bc711b6dd95c1af6
3828,chris,beal,Real Deal,170.18,125.0,175.26,orthodox,1985-08-06,10,5,0,0.0,http://ufcstats.com/fighter-details/55f446032177b119
3827,donovan,beard,The Highlight Reel,187.96,185.0,198.12,orthodox,1989-11-05,7,2,0,0.0,http://ufcstats.com/fighter-details/3a6ac598320ca7f2
3826,rudy,bears,Not Available,180.34,170.0,182.88,southpaw,1900-01-01,16,15,0,0.0,http://ufcstats.com/fighter-details/74f13066b1417ef3
3825,salvador,becerra,Not Available,175.26,155.0,182.88,not available,1900-01-01,5,2,0,0.0,http://ufcstats.com/fighter-details/4fd76e7ba8313457
3824,ariel,beck,Not Available,167.64,125.0,167.64,southpaw,1990-09-16,4,5,0,0.0,http://ufcstats.com/fighter-details/b96939f2b8d88e82
3823,jeff,bedard,Little Popeye,167.64,145.0,182.88,orthodox,1970-02-06,13,3,0,0.0,http://ufcstats.com/fighter-details/93bf96be327fcd98
3822,eric,bedard,Lucky Strikes,187.96,239.0,182.88,not available,1984-09-11,6,7,0,0.0,http://ufcstats.com/fighter-details/ce05955c26c3c090
3821,johnny,bedford,Brutal,177.8,135.0,180.34,orthodox,1983-01-06,21,13,1,1.0,http://ufcstats.com/fighter-details/ffc3e6daaa6da0b7
3820,rolando,bedoya,The Machine,180.34,170.0,187.96,orthodox,1997-01-13,14,3,0,0.0,http://ufcstats.com/fighter-details/40a456a25d52ee65
3819,chase,beebe,Not Available,170.18,135.0,170.18,orthodox,1985-03-29,24,13,1,0.0,http://ufcstats.com/fighter-details/b16a7e6a627e9789
3818,lyle,beerbohm,Fancy Pants,177.8,155.0,182.88,southpaw,1979-02-05,24,3,0,0.0,http://ufcstats.com/fighter-details/babc6b5745335f18
3817,allan,begosso,Mini,165.1,135.0,167.64,orthodox,1995-11-23,7,2,1,0.0,http://ufcstats.com/fighter-details/d6ed764f8b78d32a
3816,mirsad,bektic,Not Available,172.72,145.0,177.8,orthodox,1991-02-16,13,4,0,0.0,http://ufcstats.com/fighter-details/cbd3e590a85b18c5
3815,diana,belbita,The Warrior Princess,170.18,115.0,172.72,orthodox,1996-06-26,15,7,0,0.0,http://ufcstats.com/fighter-details/d7e40dca3ae125be
3814,alan,belcher,The Talent,187.96,185.0,190.5,orthodox,1984-04-24,18,8,0,0.0,http://ufcstats.com/fighter-details/4130a743d9d22163
3813,vitor,belfort,The Phenom,182.88,185.0,187.96,southpaw,1977-04-01,26,14,0,1.0,http://ufcstats.com/fighter-details/0ee783aa00e468f0
3812,yousri,belgaroui,Baby Face Assassin,195.58,185.0,200.66,orthodox,1987-07-07,5,3,0,0.0,http://ufcstats.com/fighter-details/7674b836ce0698a0
3811,rodolfo,bellato,Trator,190.5,205.0,190.5,orthodox,1996-02-05,10,2,0,0.0,http://ufcstats.com/fighter-details/69898645d600abdb
3810,danilo,belluardo,Caterpillar,182.88,155.0,187.96,southpaw,1994-07-21,12,5,0,0.0,http://ufcstats.com/fighter-details/c3f6db17cea09ca7
3809,joey,beltran,The Mexicutioner,185.42,185.0,190.5,orthodox,1981-12-08,17,14,0,1.0,http://ufcstats.com/fighter-details/46baf0f57edfa4df
3808,marco,beltran,Psycho,172.72,125.0,175.26,orthodox,1986-05-18,8,6,0,0.0,http://ufcstats.com/fighter-details/ec71a892fada28c7
3807,joseph,benavidez,Not Available,162.56,125.0,165.1,southpaw,1984-07-31,28,8,0,0.0,http://ufcstats.com/fighter-details/80eacd4da0617c57
3806,mike,bencic,Batman,182.88,215.0,182.88,orthodox,1900-01-01,1,2,0,0.0,http://ufcstats.com/fighter-details/a71feb7ea7592a71
3805,dave,beneteau,Dangerous,187.96,250.0,182.88,orthodox,1900-01-01,6,5,1,0.0,http://ufcstats.com/fighter-details/9fd1f08dd4aec14a
3804,karla,benitez,Not Available,160.02,113.0,182.88,not available,1900-01-01,14,11,1,1.0,http://ufcstats.com/fighter-details/6104730621ff318d
3803,gabriel,benitez,Moggly,172.72,155.0,180.34,southpaw,1988-06-15,23,11,0,0.0,http://ufcstats.com/fighter-details/436f970c9ea9169c
3802,charles,bennett,Krazy Horse,172.72,155.0,182.88,orthodox,1979-11-23,30,33,2,0.0,http://ufcstats.com/fighter-details/8dc4f34c1f50d00d
3801,josh,bennett,Not Available,193.04,259.0,182.88,orthodox,1900-01-01,11,14,0,0.0,http://ufcstats.com/fighter-details/c3ac8d0da7b05772
3800,deanna,bennett,The Argentine Assassin,162.56,125.0,172.72,orthodox,1984-11-18,8,3,1,0.0,http://ufcstats.com/fighter-details/404ecb2700844072
3799,lance,benoist,Not Available,180.34,170.0,182.88,southpaw,1988-08-26,7,2,0,0.0,http://ufcstats.com/fighter-details/5431dccc09118234
3798,joe,benoit,Not Available,175.26,170.0,182.88,orthodox,1982-03-12,11,4,0,0.0,http://ufcstats.com/fighter-details/a30f6d375dea5f9b
3797,ryan,benoit,Baby Face,165.1,125.0,172.72,orthodox,1989-08-25,10,8,0,0.0,http://ufcstats.com/fighter-details/20999e27ddd94bda
3796,pat,benson,Not Available,175.26,155.0,182.88,not available,1900-01-01,3,5,3,0.0,http://ufcstats.com/fighter-details/a25f3dc0df974597
3795,len,bentley,Not Available,175.26,155.0,182.88,not available,1982-11-30,10,6,0,0.0,http://ufcstats.com/fighter-details/592d23aed850e652
3794,steve,berger,The Red Nosed Pitbull,180.34,170.0,182.88,orthodox,1973-05-20,21,23,2,1.0,http://ufcstats.com/fighter-details/21b1132949f2a9b0
3793,kenneth,bergh,Not Available,187.96,205.0,187.96,orthodox,1989-06-26,8,0,0,1.0,http://ufcstats.com/fighter-details/aa8189053b3a8994
3792,bret,bergmark,The Angry Hick,175.26,170.0,182.88,not available,1973-11-24,6,1,1,0.0,http://ufcstats.com/fighter-details/2891c9f7b26b26fc
3791,keith,berish,Sha Bang Bang,182.88,205.0,182.88,orthodox,1985-11-14,5,1,0,1.0,http://ufcstats.com/fighter-details/e3779ef06e98f185
3790,dennis,bermudez,The Menace,167.64,155.0,167.64,orthodox,1986-12-13,17,9,0,0.0,http://ufcstats.com/fighter-details/6f242453c91a5af0
3789,manny,bermudez,The Bermudez Triangle,177.8,145.0,180.34,orthodox,1994-07-16,14,2,0,0.0,http://ufcstats.com/fighter-details/2dc1bc1a02961656
3788,talita,bernardo,Not Available,162.56,135.0,172.72,orthodox,1987-03-04,6,4,0,0.0,http://ufcstats.com/fighter-details/5b2325cd70dbe2ea
3787,dave,berry,Not Available,177.8,170.0,182.88,not available,1900-01-01,0,1,0,0.0,http://ufcstats.com/fighter-details/b3bbe88fecd6a0d2
3786,keith,berry,Not Available,185.42,185.0,182.88,not available,1987-10-25,15,14,1,1.0,http://ufcstats.com/fighter-details/0b935b9bbbe5fc07
3785,dieusel,berto,Not Available,175.26,200.0,182.88,not available,1900-01-01,0,3,0,0.0,http://ufcstats.com/fighter-details/0db70ca89e1c7374
3784,edson,berto,Little Tiger,167.64,155.0,182.88,orthodox,1983-07-05,17,12,1,0.0,http://ufcstats.com/fighter-details/66766984842c13dc
3783,allen,berube,Monstah Lobstah,172.72,155.0,182.88,orthodox,1974-08-25,4,3,0,0.0,http://ufcstats.com/fighter-details/aebfb84d1f6d2d8c
3782,anton,berzin,The Body Snatcher,187.96,205.0,182.88,orthodox,1989-09-29,5,1,0,0.0,http://ufcstats.com/fighter-details/8ba8e8d7eafa7267
3781,scott,bessac,Not Available,193.04,245.0,182.88,not available,1900-01-01,4,6,0,0.0,http://ufcstats.com/fighter-details/3f24c96753dbd9f9
3780,matt,bessette,The Mangler,177.8,145.0,177.8,orthodox,1984-12-28,22,9,0,1.0,http://ufcstats.com/fighter-details/0b8d512c79b4baf3
3779,khadzhi,bestaev,Best,198.12,185.0,193.04,not available,1988-07-16,10,4,0,0.0,http://ufcstats.com/fighter-details/e05f4ce199baca91
3778,fernando,bettega,Not Available,177.8,170.0,182.88,not available,1980-03-10,7,5,0,0.0,http://ufcstats.com/fighter-details/a524710c3ef918fa
3777,arjan,bhullar,Not Available,185.42,245.0,190.5,orthodox,1986-05-13,9,1,0,0.0,http://ufcstats.com/fighter-details/7e511f8d842a109d
